Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Eirik :)),2023-07-05 15:18:05,00:22:12,,Brooklyn Nine-Nine: Sesong 1: Pilotepisode,,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:22:43,00:22:43,NO (Norway)
Eirik :)),2023-07-04 20:00:56,00:00:05,Autoplayed: user action: None; ,Trailer: Det ukjente: Den forsvunne pyramiden,TRAILER,Safari MAC (Cadmium),00:00:05,00:00:05,NO (Norway)
Eirik :)),2023-06-29 20:42:51,00:00:22,Autoplayed: user action: None; ,Hotel Transylvania 2_hook_primary_16x9,HOOK,Apple iPhone 11,00:00:22,00:00:22,NO (Norway)
Eirik :)),2023-06-29 20:00:37,00:00:08,Autoplayed: user action: None; ,Captain Phillips_hook_02_16x9,HOOK,Apple iPhone 11,00:00:08,00:00:08,NO (Norway)
Eirik :)),2023-06-29 20:00:35,00:00:08,Autoplayed: user action: None; ,Mission: Impossible - Fallout_hook_primary_16x9,HOOK,Apple iPhone 11,00:00:08,00:00:08,NO (Norway)
Eirik :)),2023-06-29 20:00:26,00:00:04,Autoplayed: user action: None; ,Mission: Impossible - Ghost Protocol_hook_primary_16x9,HOOK,Apple iPhone 11,00:00:05,00:00:05,NO (Norway)
Eirik :)),2023-06-28 10:20:38,00:00:55,,På jakt etter seriemordere: Sesong 3: Ved veis ende: Jernbanemorderen (Episode 1),,Safari MAC (Cadmium),00:07:09,00:07:09,NO (Norway)
Eirik :)),2023-06-27 16:21:59,00:48:23,,Mission: Impossible - Rogue Nation,,Safari MAC (Cadmium),00:48:44,00:48:44,NO (Norway)
Eirik :)),2023-06-27 16:21:33,00:00:24,Autoplayed: user action: None; ,Mission: Impossible - Rogue Nation_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:24,00:00:24,NO (Norway)
Eirik :)),2023-06-27 16:15:16,00:05:58,,På jakt etter seriemordere: Sesong 3: Ved veis ende: Jernbanemorderen (Episode 1),,Safari MAC (Cadmium),00:06:14,Not latest view,NO (Norway)
Eirik :)),2023-06-27 09:54:17,00:18:30,,På jakt etter seriemordere: Sesong 3: Nattskrekk: New Yorks Zodiac-morder (Episode 2),,Safari MAC (Cadmium),00:40:56,00:40:56,NO (Norway)
Eirik :)),2023-06-27 08:27:42,00:21:41,,På jakt etter seriemordere: Sesong 3: Nattskrekk: New Yorks Zodiac-morder (Episode 2),,Safari MAC (Cadmium),00:22:25,Not latest view,NO (Norway)
Eirik :)),2023-06-26 21:46:44,00:00:33,,På jakt etter seriemordere: Sesong 3: Nattskrekk: New Yorks Zodiac-morder (Episode 2),,Safari MAC (Cadmium),00:00:33,Not latest view,NO (Norway)
Eirik :)),2023-06-25 20:10:35,00:10:09,Autoplayed: user action: User_Interaction; ,"Lucifer: Sesong 6: Save the Devil, Save the World (Episode 8)",,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:44:56,00:44:56,NO (Norway)
Eirik :)),2023-06-23 19:08:14,00:18:18,,Formula 1: Drive to Survive: Sesong 5: End of the Road (Episode 10),,Chrome PC (Cadmium),00:18:18,00:18:18,NO (Norway)
Eirik :)),2023-06-20 21:02:14,00:17:30,,Stranger Things: Stranger Things 4: Kapittel ni: Rideturen (Episode 9),,Safari MAC (Cadmium),02:17:29,02:17:29,NO (Norway)
Eirik :)),2023-06-20 17:19:11,01:59:59,,Stranger Things: Stranger Things 4: Kapittel ni: Rideturen (Episode 9),,Google Chromecast V3 Streaming Stick,01:59:59,Not latest view,NO (Norway)
Eirik :)),2023-06-20 16:39:03,00:00:05,Autoplayed: user action: None; ,Sesong 6 (Klipp): Black Mirror,HOOK,Apple iPhone 11,00:00:05,00:00:05,NO (Norway)
Eirik :)),2023-06-20 15:38:27,01:16:53,,Stranger Things: Stranger Things 4: Kapittel åtte: Pappa (Episode 8),,Google Chromecast V3 Streaming Stick,01:22:21,01:22:21,NO (Norway)
Eirik :)),2023-06-20 15:38:03,00:00:12,Autoplayed: user action: None; ,Sesong 6 (Klipp): Black Mirror,HOOK,Apple iPhone 11,00:00:12,Not latest view,NO (Norway)
Eirik :)),2023-06-20 14:16:46,00:05:30,,Stranger Things: Stranger Things 4: Kapittel åtte: Pappa (Episode 8),,Google Chromecast V3 Streaming Stick,00:05:30,Not latest view,NO (Norway)
Eirik :)),2023-06-20 13:40:54,00:35:03,,Stranger Things: Stranger Things 4: Kapittel sju: Massakren i Hawkins laboratorium (Episode 7),,Google Chromecast V3 Streaming Stick,01:36:05,01:36:05,NO (Norway)
Eirik :)),2023-06-20 13:40:29,00:00:03,,Stranger Things: Stranger Things 4: Kapittel sju: Massakren i Hawkins laboratorium (Episode 7),,Google Chromecast V3 Streaming Stick,00:26:27,Not latest view,NO (Norway)
Eirik :)),2023-06-20 12:21:30,00:35:34,,Stranger Things: Stranger Things 4: Kapittel sju: Massakren i Hawkins laboratorium (Episode 7),,Google Chromecast V3 Streaming Stick,01:00:09,Not latest view,NO (Norway)
Eirik :)),2023-06-19 20:12:33,00:29:24,,Stranger Things: Stranger Things 4: Kapittel sju: Massakren i Hawkins laboratorium (Episode 7),,Google Chromecast V3 Streaming Stick,00:29:24,Not latest view,NO (Norway)
Eirik :)),2023-06-19 19:02:38,01:09:44,,Stranger Things: Stranger Things 4: Kapittel seks: Dykket (Episode 6),,Google Chromecast V3 Streaming Stick,01:10:25,01:10:25,NO (Norway)
Eirik :)),2023-06-19 18:37:13,00:00:10,Autoplayed: user action: None; ,Sesong 6 (Klipp): Black Mirror,HOOK,Apple iPhone 11,00:00:10,Not latest view,NO (Norway)
Eirik :)),2023-06-19 17:44:18,01:11:52,,Stranger Things: Stranger Things 4: Kapittel fem: Prosjekt Nina (Episode 5),,Google Chromecast V3 Streaming Stick,01:11:52,01:11:52,NO (Norway)
Eirik :)),2023-06-19 17:36:03,00:07:24,,Stranger Things: Stranger Things 4: Kapittel fire: Kjære Billy (Episode 4),,Google Chromecast V3 Streaming Stick,01:14:30,01:14:30,NO (Norway)
Eirik :)),2023-06-19 15:52:54,00:00:05,Autoplayed: user action: None; ,Sesong 6 (Klipp): Black Mirror,HOOK,Apple iPhone 11,00:00:05,Not latest view,NO (Norway)
Eirik :)),2023-06-19 15:04:11,01:06:19,,Stranger Things: Stranger Things 4: Kapittel fire: Kjære Billy (Episode 4),,Google Chromecast V3 Streaming Stick,01:06:19,Not latest view,NO (Norway)
Eirik :)),2023-06-19 14:08:41,00:00:05,Autoplayed: user action: None; ,Sesong 6 (Klipp): Black Mirror,HOOK,Apple iPhone 11,00:00:05,Not latest view,NO (Norway)
Eirik :)),2023-06-19 14:04:33,00:59:26,,Stranger Things: Stranger Things 4: Kapittel tre: Monsteret og superhelten (Episode 3),,Google Chromecast V3 Streaming Stick,00:59:53,00:59:53,NO (Norway)
Eirik :)),2023-06-19 13:24:23,00:40:01,,Stranger Things: Stranger Things 4: Kapittel to: Vecnas forbannelse (Episode 2),,Google Chromecast V3 Streaming Stick,01:12:43,01:12:43,NO (Norway)
Eirik :)),2023-06-18 21:07:05,00:31:51,,Stranger Things: Stranger Things 4: Kapittel to: Vecnas forbannelse (Episode 2),,Safari MAC (Cadmium),00:32:43,Not latest view,NO (Norway)
Eirik :)),2023-06-18 20:27:23,00:39:19,,Stranger Things: Stranger Things 4: Kapittel én: Hellfire-klubben (Episode 1),,Safari MAC (Cadmium),01:13:18,01:13:18,NO (Norway)
Eirik :)),2023-06-18 20:27:11,00:00:11,,Stranger Things: Stranger Things 3: Kapittel åtte: Slaget ved Starcourt (Episode 8),,Safari MAC (Cadmium),00:41:45,00:41:45,NO (Norway)
Eirik :)),2023-06-18 17:23:36,00:33:13,,Stranger Things: Stranger Things 4: Kapittel én: Hellfire-klubben (Episode 1),,Google Chromecast V3 Streaming Stick,00:33:59,Not latest view,NO (Norway)
Eirik :)),2023-06-18 16:52:27,00:30:51,,Stranger Things: Stranger Things 3: Kapittel åtte: Slaget ved Starcourt (Episode 8),,Google Chromecast V3 Streaming Stick,01:14:44,Not latest view,NO (Norway)
Eirik :)),2023-06-18 10:16:24,00:41:28,,Stranger Things: Stranger Things 3: Kapittel åtte: Slaget ved Starcourt (Episode 8),,Safari MAC (Cadmium),00:41:34,Not latest view,NO (Norway)
Eirik :)),2023-06-18 09:16:48,00:51:02,,Stranger Things: Stranger Things 3: Kapittel sju: Bittet (Episode 7),,Safari MAC (Cadmium),00:51:48,00:51:48,NO (Norway)
Eirik :)),2023-06-18 07:56:16,00:55:33,,Stranger Things: Stranger Things 3: Kapittel seks: E pluribus unum (Episode 6),,Safari MAC (Cadmium),00:56:19,00:56:19,NO (Norway)
Eirik :)),2023-06-18 07:14:43,00:41:30,,Stranger Things: Stranger Things 3: Kapittel fem: Hjernesugerens armé (Episode 5),,Safari MAC (Cadmium),00:48:52,00:48:52,NO (Norway)
Eirik :)),2023-06-18 07:14:32,00:00:07,Autoplayed: user action: None; ,Stranger Things 4 (Klipp): Stranger Things,HOOK,Safari MAC (Cadmium),00:00:07,00:00:07,NO (Norway)
Eirik :)),2023-06-16 20:11:23,00:06:39,,Stranger Things: Stranger Things 3: Kapittel fem: Hjernesugerens armé (Episode 5),,Google Chromecast V3 Streaming Stick,00:06:39,Not latest view,NO (Norway)
Eirik :)),2023-06-16 19:50:16,00:20:57,,Stranger Things: Stranger Things 3: Kapittel fire: Badstuetesten (Episode 4),,Google Chromecast V3 Streaming Stick,00:49:42,00:49:42,NO (Norway)
Eirik :)),2023-06-16 19:49:45,00:00:04,Autoplayed: user action: None; ,Trailer: Extraction 2,TRAILER,Apple iPhone 11,00:00:04,00:00:04,NO (Norway)
Eirik :)),2023-06-15 19:47:07,00:03:07,,Stranger Things: Stranger Things 3: Kapittel fire: Badstuetesten (Episode 4),,Google Chromecast V3 Streaming Stick,00:31:10,Not latest view,NO (Norway)
Eirik :)),2023-06-15 19:46:28,00:00:37,Autoplayed: user action: None; ,Stranger Things 4 (Klipp): Stranger Things,HOOK,Apple iPhone 11,00:00:37,00:00:37,NO (Norway)
Eirik :)),2023-06-15 17:13:53,00:00:08,Autoplayed: user action: None; ,Miniserie (Klipp): Arnold,HOOK,Apple iPhone 11,00:00:08,00:00:08,NO (Norway)
Eirik :)),2023-06-15 16:24:39,00:49:18,,Stranger Things: Stranger Things 3: Kapittel fire: Badstuetesten (Episode 4),,Google Chromecast V3 Streaming Stick,00:49:18,Not latest view,NO (Norway)
Eirik :)),2023-06-15 15:41:19,00:43:08,,Stranger Things: Stranger Things 3: Kapittel tre: Badevakten som forsvant (Episode 3),,Google Chromecast V3 Streaming Stick,00:46:43,00:46:43,NO (Norway)
Eirik :)),2023-06-15 15:40:35,00:00:37,Autoplayed: user action: None; ,Stranger Things 4 (Klipp): Stranger Things,HOOK,Apple iPhone 11,00:00:37,Not latest view,NO (Norway)
Eirik :)),2023-06-14 21:53:48,00:23:59,Autoplayed: user action: User_Interaction; ,"Lucifer: Sesong 6: Save the Devil, Save the World (Episode 8)",,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:34:51,Not latest view,NO (Norway)
Eirik :)),2023-06-14 12:58:47,00:00:30,Autoplayed: user action: None; ,Miniserie (Klipp): Arnold,HOOK,Apple iPhone 11,00:00:30,Not latest view,NO (Norway)
Eirik :)),2023-06-14 12:55:52,00:02:57,,Stranger Things: Stranger Things 3: Kapittel tre: Badevakten som forsvant (Episode 3),,Google Chromecast V3 Streaming Stick,00:02:57,Not latest view,NO (Norway)
Eirik :)),2023-06-14 12:04:13,00:46:21,,Stranger Things: Stranger Things 3: Kapittel to: Senterrottene (Episode 2),,Google Chromecast V3 Streaming Stick,00:47:03,00:47:03,NO (Norway)
Eirik :)),2023-06-14 11:11:06,00:46:50,,"Stranger Things: Stranger Things 3: Kapittel én: Suzie, hører du meg? (Episode 1)",,Google Chromecast V3 Streaming Stick,00:47:29,00:47:29,NO (Norway)
Eirik :)),2023-06-14 11:10:49,00:00:18,Autoplayed: user action: None; ,Stranger Things 4 (Klipp): Stranger Things,HOOK,Apple iPhone 11,00:00:18,00:00:18,NO (Norway)
Eirik :)),2023-06-13 20:24:39,00:46:23,,Stranger Things: Stranger Things 2: Kapittel ni: Porten (Episode 9),,Google Chromecast V3 Streaming Stick,00:58:52,00:58:52,NO (Norway)
Eirik :)),2023-06-13 18:13:24,00:12:31,,Stranger Things: Stranger Things 2: Kapittel ni: Porten (Episode 9),,Google Chromecast V3 Streaming Stick,00:12:31,Not latest view,NO (Norway)
Eirik :)),2023-06-13 17:21:48,00:00:04,Autoplayed: user action: None; ,Trailer: Arnold,TRAILER,Apple iPhone 11,00:00:05,00:00:05,NO (Norway)
Eirik :)),2023-06-13 17:21:34,00:44:08,,Stranger Things: Stranger Things 2: Kapittel åtte: Hjernesugeren (Episode 8),,Google Chromecast V3 Streaming Stick,00:44:50,00:44:50,NO (Norway)
Eirik :)),2023-06-13 16:39:32,00:41:51,,Stranger Things: Stranger Things 2: Kapittel sju: Den forsvunne søsteren (Episode 7),,Google Chromecast V3 Streaming Stick,00:42:28,00:42:28,NO (Norway)
Eirik :)),2023-06-13 16:38:54,00:00:29,,Stranger Things: Stranger Things 2: Kapittel seks: Spionen (Episode 6),,Google Chromecast V3 Streaming Stick,00:48:54,00:48:54,NO (Norway)
Eirik :)),2023-06-13 16:38:20,00:00:47,Autoplayed: user action: None; ,Stranger Things 4 (Klipp): Stranger Things,HOOK,Apple iPhone 11,00:00:47,Not latest view,NO (Norway)
Eirik :)),2023-06-13 15:56:15,00:31:55,,Stranger Things: Stranger Things 2: Kapittel seks: Spionen (Episode 6),,Safari MAC (Cadmium),00:48:25,Not latest view,NO (Norway)
Eirik :)),2023-06-13 14:46:47,00:15:40,,Stranger Things: Stranger Things 2: Kapittel seks: Spionen (Episode 6),,Safari MAC (Cadmium),00:16:30,Not latest view,NO (Norway)
Eirik :)),2023-06-13 14:34:12,00:12:35,,Stranger Things: Stranger Things 2: Kapittel fem: Dig Dug (Episode 5),,Safari MAC (Cadmium),00:55:07,00:55:07,NO (Norway)
Eirik :)),2023-06-12 10:08:14,00:04:18,,Formula 1: Drive to Survive: Sesong 1: Trouble at the Top (Episode 5),,Safari MAC (Cadmium),00:04:24,00:04:24,NO (Norway)
Eirik :)),2023-06-12 09:49:09,00:19:05,,Formula 1: Drive to Survive: Sesong 1: The Art of War (Episode 4),,Safari MAC (Cadmium),00:35:52,00:35:52,NO (Norway)
Eirik :)),2023-06-11 21:05:35,00:10:50,,"Lucifer: Sesong 6: Save the Devil, Save the World (Episode 8)",,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:10:56,Not latest view,NO (Norway)
Eirik :)),2023-06-11 20:30:08,00:35:00,Autoplayed: user action: User_Interaction; ,Lucifer: Sesong 6: My Best Fiend's Wedding (Episode 7),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:56:41,00:56:41,NO (Norway)
Eirik :)),2023-06-11 15:00:43,00:16:47,,Formula 1: Drive to Survive: Sesong 1: The Art of War (Episode 4),,Google Chromecast V3 Streaming Stick,00:16:47,Not latest view,NO (Norway)
Eirik :)),2023-06-11 14:21:06,00:39:24,,Formula 1: Drive to Survive: Sesong 1: Redemption (Episode 3),,Google Chromecast V3 Streaming Stick,00:39:24,00:39:24,NO (Norway)
Eirik :)),2023-06-11 14:09:10,00:11:27,,Formula 1: Drive to Survive: Sesong 1: The King of Spain (Episode 2),,Google Chromecast V3 Streaming Stick,00:38:12,00:38:12,NO (Norway)
Eirik :)),2023-06-11 12:25:13,00:29:47,,Formula 1: Drive to Survive: Sesong 1: The King of Spain (Episode 2),,Google Chromecast V3 Streaming Stick,00:29:47,Not latest view,NO (Norway)
Eirik :)),2023-06-11 12:19:48,00:05:16,,Formula 1: Drive to Survive: Sesong 1: All to Play For (Episode 1),,Google Chromecast V3 Streaming Stick,00:34:57,Not latest view,NO (Norway)
Eirik :)),2023-06-11 10:11:57,00:46:29,,Tour de France: Fra innsiden: Sesong 1: Veien til Paris (Episode 8),,Google Chromecast V3 Streaming Stick,00:46:29,00:46:29,NO (Norway)
Eirik :)),2023-06-11 10:10:24,00:20:49,Autoplayed: user action: User_Interaction; ,Lucifer: Sesong 6: My Best Fiend's Wedding (Episode 7),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:17:34,Not latest view,NO (Norway)
Eirik :)),2023-06-11 10:09:14,00:02:34,,Tour de France: Fra innsiden: Sesong 1: Alt for podiet (Episode 7),,Google Chromecast V3 Streaming Stick,00:32:32,00:32:32,NO (Norway)
Eirik :)),2023-06-11 10:08:36,00:00:41,Autoplayed: user action: None; ,Sesong 1 (Klipp): Tour de France: Fra innsiden,HOOK,Apple iPhone 11,00:00:41,00:00:41,NO (Norway)
Eirik :)),2023-06-11 10:08:22,00:00:04,Autoplayed: user action: None; ,Miniserie (Klipp): Arnold,HOOK,Apple iPhone 11,00:00:04,00:00:04,NO (Norway)
Eirik :)),2023-06-11 09:36:13,00:29:06,Autoplayed: user action: User_Interaction; ,Lucifer: Sesong 6: A Lot Dirtier Than That (Episode 6),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:53:31,00:53:31,NO (Norway)
Eirik :)),2023-06-11 08:36:03,00:30:03,,Tour de France: Fra innsiden: Sesong 1: Alt for podiet (Episode 7),,Safari MAC (Cadmium),00:29:58,Not latest view,NO (Norway)
Eirik :)),2023-06-11 08:00:56,00:35:05,,Tour de France: Fra innsiden: Sesong 1: Plan B (Episode 6),,Safari MAC (Cadmium),00:38:42,00:38:42,NO (Norway)
Eirik :)),2023-06-10 17:03:11,00:00:05,Autoplayed: user action: None; ,Miniserie (Klipp): Arnold,HOOK,Apple iPhone 11,00:00:05,Not latest view,NO (Norway)
Eirik :)),2023-06-10 16:48:05,02:03:18,,Luther: The Fallen Sun,,Google Chromecast V3 Streaming Stick,02:03:18,02:03:18,NO (Norway)
Eirik :)),2023-06-10 16:43:01,00:00:31,Autoplayed: user action: None; ,Luther: The Fallen Sun (Klipp): Luther: The Fallen Sun,HOOK,Apple iPhone 11,00:00:31,00:00:31,NO (Norway)
Eirik :)),2023-06-10 16:40:11,00:00:30,Autoplayed: user action: None; ,Teaser 2: THE DAYS,TEASER_TRAILER,Apple iPhone 11,00:00:30,00:00:30,NO (Norway)
Eirik :)),2023-06-10 16:39:57,00:00:08,Autoplayed: user action: None; ,Miniserie (Trailer): Seriemorderen med kortstokk som signatur,TRAILER,Apple iPhone 11,00:00:08,00:00:08,NO (Norway)
Eirik :)),2023-06-10 16:35:54,00:00:10,Autoplayed: user action: None; ,Scarface_hook_primary_16x9,HOOK,Apple iPhone 11,00:00:10,00:00:10,NO (Norway)
Eirik :)),2023-06-10 16:34:07,00:00:23,Autoplayed: user action: None; ,The Armstrong Lie_hook_primary_16x9,HOOK,Apple iPhone 11,00:00:23,00:00:23,NO (Norway)
Eirik :)),2023-06-10 14:31:00,00:03:30,,Tour de France: Fra innsiden: Sesong 1: Plan B (Episode 6),,Safari MAC (Cadmium),00:03:36,Not latest view,NO (Norway)
Eirik :)),2023-06-10 13:21:27,00:33:57,,Tour de France: Fra innsiden: Sesong 1: I full fart (Episode 5),,Safari MAC (Cadmium),00:39:28,00:39:28,NO (Norway)
Eirik :)),2023-06-10 11:19:49,00:05:22,,Tour de France: Fra innsiden: Sesong 1: I full fart (Episode 5),,Safari MAC (Cadmium),00:05:31,Not latest view,NO (Norway)
Eirik :)),2023-06-09 14:27:00,00:00:03,,Tour de France: Fra innsiden: Sesong 1: I full fart (Episode 5),,Safari MAC (Cadmium),00:00:09,Not latest view,NO (Norway)
Eirik :)),2023-06-09 13:52:01,00:34:58,,"Tour de France: Fra innsiden: Sesong 1: Angrep, motangrep (Episode 4)",,Safari MAC (Cadmium),00:35:04,00:35:04,NO (Norway)
Eirik :)),2023-06-09 13:06:03,00:23:29,,Tour de France: Fra innsiden: Sesong 1: Nasjonens ære (Episode 3),,Safari MAC (Cadmium),00:47:43,00:47:43,NO (Norway)
Eirik :)),2023-06-09 10:23:18,00:23:29,,Tour de France: Fra innsiden: Sesong 1: Nasjonens ære (Episode 3),,Safari MAC (Cadmium),00:24:14,Not latest view,NO (Norway)
Eirik :)),2023-06-09 09:47:10,00:13:43,,Formula 1: Drive to Survive: Sesong 1: All to Play For (Episode 1),,Safari MAC (Cadmium),00:29:41,Not latest view,NO (Norway)
Eirik :)),2023-06-08 19:14:21,00:14:42,,Formula 1: Drive to Survive: Sesong 1: All to Play For (Episode 1),,Safari MAC (Cadmium),00:15:58,Not latest view,NO (Norway)
Eirik :)),2023-06-08 19:14:15,00:00:05,Autoplayed: user action: None; ,Coming Soon: Evergreen: Formula 1: Drive to Survive: Season 3,TEASER_TRAILER,Safari MAC (Cadmium),00:00:05,00:00:05,NO (Norway)
Eirik :)),2023-06-08 19:13:50,00:00:23,Autoplayed: user action: None; ,Miniserie (Klipp 2): Arnold,HOOK,Safari MAC (Cadmium),00:00:23,00:00:23,NO (Norway)
Eirik :)),2023-06-08 19:13:04,00:00:39,,Tour de France: Fra innsiden: Sesong 1: Nasjonens ære (Episode 3),,Safari MAC (Cadmium),00:00:45,Not latest view,NO (Norway)
Eirik :)),2023-06-08 18:34:15,00:37:44,,Tour de France: Fra innsiden: Sesong 1: Velkommen til helvete (Episode 2),,Safari MAC (Cadmium),00:37:50,00:37:50,NO (Norway)
Eirik :)),2023-06-08 17:41:56,00:43:00,,Tour de France: Fra innsiden: Sesong 1: Grand Départ (Episode 1),,Safari MAC (Cadmium),00:43:00,00:43:00,NO (Norway)
Eirik :)),2023-06-08 17:41:48,00:00:07,Autoplayed: user action: None; ,Sesong 1 (Teaser): Tour de France: Fra innsiden,TEASER_TRAILER,Safari MAC (Cadmium),00:00:07,00:00:07,NO (Norway)
Eirik :)),2023-06-02 18:43:07,00:13:46,Autoplayed: user action: User_Interaction; ,Lucifer: Sesong 6: A Lot Dirtier Than That (Episode 6),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:15:47,Not latest view,NO (Norway)
Eirik :)),2023-06-02 18:32:57,00:10:01,Autoplayed: user action: User_Interaction; ,Lucifer: Sesong 6: The Murder of Lucifer Morningstar (Episode 5),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:45:11,00:45:11,NO (Norway)
Eirik :)),2023-05-31 11:38:20,00:07:21,,Lucifer: Sesong 6: The Murder of Lucifer Morningstar (Episode 5),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:33:35,Not latest view,NO (Norway)
Eirik :)),2023-05-30 05:55:04,00:37:20,,Stranger Things: Stranger Things 2: Kapittel tre: Rumpetrollet (Episode 3),,Apple iPhone 11,00:47:52,00:47:52,NO (Norway)
Eirik :)),2023-05-30 03:52:29,00:00:50,Autoplayed: user action: None; ,Stranger Things 4 (Klipp): Stranger Things,HOOK,Apple iPhone 11,00:00:50,Not latest view,NO (Norway)
Eirik :)),2023-05-29 11:02:26,00:09:38,,Stranger Things: Stranger Things 2: Kapittel tre: Rumpetrollet (Episode 3),,Safari MAC (Cadmium),00:10:29,Not latest view,NO (Norway)
Eirik :)),2023-05-29 09:56:41,00:52:05,,"Stranger Things: Stranger Things 2: Kapittel to: Knask eller knep, misfoster (Episode 2)",,Safari MAC (Cadmium),00:52:55,00:52:55,NO (Norway)
Eirik :)),2023-05-29 09:10:30,00:44:29,,Stranger Things: Stranger Things 2: Kapittel én: MADMAX (Episode 1),,Safari MAC (Cadmium),00:45:17,00:45:17,NO (Norway)
Eirik :)),2023-05-29 08:53:14,00:17:15,,Stranger Things: Sesong 1: Opp ned (Episode 8),,Safari MAC (Cadmium),00:52:46,00:52:46,NO (Norway)
Eirik :)),2023-05-29 08:52:42,00:00:23,Autoplayed: user action: None; ,The Flash: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:23,00:00:23,NO (Norway)
Eirik :)),2023-05-28 18:50:38,00:13:18,,Lucifer: Sesong 6: The Murder of Lucifer Morningstar (Episode 5),,Safari MAC (Cadmium),00:26:18,Not latest view,NO (Norway)
Eirik :)),2023-05-28 17:42:09,00:12:10,,Lucifer: Sesong 6: The Murder of Lucifer Morningstar (Episode 5),,Safari MAC (Cadmium),00:12:59,Not latest view,NO (Norway)
Eirik :)),2023-05-28 16:57:51,00:40:56,,Lucifer: Sesong 6: Pin the Tail on the Daddy (Episode 4),,Safari MAC (Cadmium),00:43:11,00:43:11,NO (Norway)
Eirik :)),2023-05-28 16:26:16,00:31:11,,Lucifer: Sesong 6: Yabba Dabba Do Me (Episode 3),,Safari MAC (Cadmium),00:43:24,00:43:24,NO (Norway)
Eirik :)),2023-05-28 16:26:02,00:00:10,,Lucifer: Sesong 6: Buckets of Baggage (Episode 2),,Safari MAC (Cadmium),00:06:03,00:06:03,NO (Norway)
Eirik :)),2023-05-27 18:50:11,00:34:18,,Stranger Things: Sesong 1: Opp ned (Episode 8),,Safari MAC (Cadmium),00:35:31,Not latest view,NO (Norway)
Eirik :)),2023-05-27 18:31:13,00:18:55,,Stranger Things: Sesong 1: Badekaret (Episode 7),,Safari MAC (Cadmium),00:39:46,00:39:46,NO (Norway)
Eirik :)),2023-05-27 12:49:47,00:06:40,,Lucifer: Sesong 6: Yabba Dabba Do Me (Episode 3),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:06:46,Not latest view,NO (Norway)
Eirik :)),2023-05-27 12:17:05,00:32:02,,Lucifer: Sesong 6: Buckets of Baggage (Episode 2),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:53:52,Not latest view,NO (Norway)
Eirik :)),2023-05-27 12:12:47,00:20:08,,Stranger Things: Sesong 1: Badekaret (Episode 7),,Safari MAC (Cadmium),00:20:50,Not latest view,NO (Norway)
Eirik :)),2023-05-27 11:55:32,00:17:14,,Stranger Things: Sesong 1: Monsteret (Episode 6),,Safari MAC (Cadmium),00:44:33,00:44:33,NO (Norway)
Eirik :)),2023-05-26 14:43:46,00:11:48,,Stranger Things: Sesong 1: Monsteret (Episode 6),,Safari MAC (Cadmium),00:27:19,Not latest view,NO (Norway)
Eirik :)),2023-05-26 14:20:39,00:09:22,Autoplayed: user action: User_Interaction; ,Lucifer: Sesong 6: Buckets of Baggage (Episode 2),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:15:39,Not latest view,NO (Norway)
Eirik :)),2023-05-25 21:52:50,00:03:11,,Stranger Things: Sesong 1: Monsteret (Episode 6),,Safari MAC (Cadmium),00:15:30,Not latest view,NO (Norway)
Eirik :)),2023-05-25 17:55:13,00:12:10,,Stranger Things: Sesong 1: Monsteret (Episode 6),,Safari MAC (Cadmium),00:12:18,Not latest view,NO (Norway)
Eirik :)),2023-05-25 17:47:44,00:07:27,,Stranger Things: Sesong 1: Loppen og akrobaten (Episode 5),,Safari MAC (Cadmium),00:50:53,00:50:53,NO (Norway)
Eirik :)),2023-05-25 17:35:16,00:00:05,Autoplayed: user action: None; ,Sesong 1 (Trailer): FUBAR,TRAILER,Safari MAC (Cadmium),00:00:05,00:00:05,NO (Norway)
Eirik :)),2023-05-25 17:22:30,00:07:06,,Stranger Things: Sesong 1: Loppen og akrobaten (Episode 5),,Safari MAC (Cadmium),00:43:16,Not latest view,NO (Norway)
Eirik :)),2023-05-25 14:34:08,00:35:22,,Stranger Things: Sesong 1: Loppen og akrobaten (Episode 5),,Safari MAC (Cadmium),00:36:10,Not latest view,NO (Norway)
Eirik :)),2023-05-25 14:34:05,00:00:01,,Stranger Things: Sesong 1: Liket (Episode 4),,Safari MAC (Cadmium),00:48:10,00:48:10,NO (Norway)
Eirik :)),2023-05-24 21:11:36,00:04:09,,Lucifer: Sesong 6: Buckets of Baggage (Episode 2),,Safari MAC (Cadmium),00:05:52,Not latest view,NO (Norway)
